Comment
"Tình yêu của gia đình nhất là của Ba Má luôn thiên liêng nhất. Chỉ cần còn Ba Má là còn Tết quanh năm. 
Hãy về nhà thường xuyên khi có thể để được Ba Má vỗ về. Đừng vì cơm áo gạo tiền quá để khi Ba Má không còn thì không có gí đánh đổi được. 
Xem clip xong khóc luôn vì năm nay không còn Má "
"bắt đền anh Lập, khóc rồi :(("
☆
Khúc ông bố bước ra vỗ vai tự nhiên chợt rơi nước mắt k rõ lý do 😞
"Thật sự đi làm nơi đất khách quê người mong muốn nhất là về nhà ăn bữa cơm gia đình với người thân, ngủ 1 giấc thật dài bỏ công việc qua 1 bên. Bố Mẹ luôn mong con về sớm chỉ cần có mặt ở nhà là đủ nhưng đâu ai hiểu làm suốt cả năm không có dư đâu dám về quê. Dư không phải để khoe mà dư để phụ Bố Mẹ 1 ít đỡ vất vả hơn trong những ngày tết, nhìn thấy xung quanh ai ai cũng về quê trong lòng tuổi thân lắm chứ. Thêm là nhà em ông mới mất chỉ còn Bố thôi nên năm nay dư, thiếu hay đủ cũng quyết tâm về quê sớm với Bố. Chúc bản thân và mọi người 1 năm mới vui vẻ, năm sau gặp hái nhiều thành công hơn năm nay nha! Cảm ơn anh Lập tết năm nào cũng có những clip vui như này, chúc Anh 1 năm thành công với nhiều sản phẩm hay ạ"
em khóc rồi anh ơi
Rất hay và  vui ạ  toàn diễn viên dễ thương
Giọng Dông Nhi cất lên hay quá. hãy cũng Lifebuoy tạo nên những sản phẩm giá trị tết ae chị nhé
"xem tới khúc Lập ôm gia đình mình làm em cũng cảm động quá, chắc lần cuối em ôm mẹ em là vào lớp 1-2 gì đó, lớn lên thấy nó cũng sến súa nên em cũng ko còn ôm mẹ nữa. Đợt em bị mắc covid-19 mẹ ở nhà chăm em đến lời ""cảm ơn mẹ"" mà em phải ngâm một hồi lâu mới nói mà nói cũng ko lớn. Sau này em thương mẹ nhiều hơn em mới cảm thấy tự nhiên khi cảm ơn mẹ... Chỉ là một chút hổ thẹn, ganh tỵ khi xem video khi ng con có thể ôm ng mẹ của mình do em không giỏi thể hiện cảm xúc của mình với gia đình. Clip hay lắm a, Cám ơn anh Lập và đội ngũ ekip nhiều ạ <3"
❤️
"Năm nào gần Tết mình cũng đợi sản phẩm của Huỳnh Lập!!! Năm nay hay quá, coi mà rưng rưng dù mình chưa đến giai đoạn sống xa nhà. Cảm ơn a Huỳnh Lập năm nào cũng mang đến sp chất lượng như một dấu hiệu báo Tết đến xuân về."
năm nay nữa năm thứ 2 mình chưa về nhà :(
khoái khúc minh hoạ time-lapse ... a nể cái đầu e thiệt á LẬP ... CHÚC EKIP NĂM MỚI AN KHANG - TÀI LỘC
"Chời ơi đáng iu xỉu luôn, coi video mà thấy thương các anh chị designer quá ạaa"
❤
"Sao kỳ zạ, tung một cú bất ngờ quá đang ngồi xem cái khóc ngon lành :("
"há há há, mệt tym dễ sợ"
"Đang ăn cơm, xem video mà nước mắt chảy xuôi. Mình đã không còn Cha Mẹ để được Vỗ về nữa. 😢"
"Khúc Ba hiện lên kêu về đi con, năm nay chỉ còn Mẹ. Khóc nha :("
Năm nào xem vid của Lập mình cũnh rất xúc động. Cám ơn HL và team nhiều lắm
anhh ơi emm khóccccccc😭😭😭😭😭😭
"Cái đoạn Lập bước qua thời gian, mình không kiềm dược nước mắt. Có chút sợ :((( mình sợ ngày đó, ngày không còn đông đủ, Tết là phải về với ba mẹ với gia đình. Cảm ơn Lập, hay quá ih!!!!"
năm nay 20 mấy thì có cậu út cậu con cúc anh lập ơi
Tự nhiên thấy nghề mình xuất hiện làm thêm đồng cảm
Ý nghĩa quá rất cảm động 😊😊😊😊❤
Huhu đang ăn mà khóc như mưa 😭
ăn cơm coi khỏi cần ăn canh nữa
Ngồi coi khóc ngon lành. 😭😭😭
Năm nào cũng hóng cậu út cậu con cúc
ỦA CÓ BẦU VẪN BÙ ĐƯỢC MÀ CHỊ 🥰🎉🌚
Tuyệt vời
"Nhân văn quá, lại thấy không quen 😂"
"Cha mẹ ngta thấy thương, còn tui mỗi lần gọi là hỏi sao lâu quá ko gửi tiền về, gần Tết thì nói ngày nào mày về nếu ko về cũng phải gửi tiền về nghe hôn"
Coi mà nó dễ thương mà nó chất lượng mà nó hài hước gì đâu ý
ui Huỳnh Lập bị tét cái mỏ từ hồi 2n1đ phải ko ạ ?
"Cảnh người cha nói với anh Lập, quá cảm động..."
Đang ăn mà mắc khóc ngang dị chời
Cảm động thiệt sự
clm đang cười ngang
Sạn khúc cuối ko có di ảnh của ba trên bàn thờ
"Về đi, về bên gia đình đi.
Cuộc sống còn dài,  nhưng ba mẹ không ở đó mãi đâu."
hayyyy
Coi tới khúc chỉ còn mình mẹ ở nhà là mình khóc rồi 😢
Đoạn cuối hay nha😔
Cảm ơn anh vì đã làm ra những clip như thế này. Cảm ơn anh vì giúp em biết trân trọng gia đình hơn ^^
Năm nay có Cậu út cậu con Cúc hk anh ơi
cho em hỏi năm nay có cậu út cậu con cúc 4 ko dị
Cậu úc cậu con cook đâuuuuuuuuuuuu 🗣🔥
Cậu út năm nay con Cúc có về không
về lẹ đi ae c ơi e nôn e về ăn tết hồi 12 tháng 12 gòi
"uầy đoạn gần cuối càng bước đi bố mẹ càng già thêm, và đoạn cuối xúc động quá hhhu"
Hay quá 😭
6:42 làm em rơi nước mắt vì ndung anh Lập làm chứa nhiều cảm xúc đong đầy quá
"Từng đoạn chuyển cảnh, em đều cảm nhận và trân trọng được những tình cảm mà anh Huỳnh Lập gửi đến mọi người. Thật sự rất nhân văn và ý nghĩa ạ. Đoạn đầu e đã cười rất nhiều nhưng những phút giây sau e không thể nào kiềm được nước mắt luôn ấy. Em cảm ơn anh và cả team mình rất nhiều luôn ạ. Chúc mọi người có một cái tết thật sung túc và hạnh phúc bên gia đình nhé ❤❤❤"
❤️❤️❤️
năm nay k có cậu út cậu con cúc nữa nhỉ
năm nay k có cậu út cậu con cúc nữa nhỉ
Có Ca nô mới coi. Chứ ông này scandal r tẩy trắng =)
Xem xong mà buồn ngang
.
Em cũng muốn về lắm nhưng sợ ra tết bị lixi đơn xin thôi việc :)
Trời ơi. Video ngắn mà nước mắt tui ko ngắn. Huhu
Năm nay có cậu út ko ạ
"Năm nào xem video Tết của Anh Lập cũng khóc nức nở ... đúng vào cái tình  muốn về quê và được bố mẹ mong về. Không nhiều tiền nhưng giàu tình cảm,mình thì tiền không nhiều nhưng tình cảm cũng chẳng có. Xem video của a Lập mà tủi thân thật sự, giá như lúc nào cũng có người mong đợi mình về và vỗ về như thế 😭😭"
"Em cám ơn anh Huỳnh Lập, 1 clip đã làm em khóc và nhớ nhà, tự nhủ rằng vinh hoa hay ê chề cũng phải khỏe mà về bên cạnh cha và mẹ."
"""Về nhà để được vỗ về , về đi con"" 😢"
"Năm nào Huỳnh Lập cũm làm một vid thông điệp ý nghĩa cho lifebuoy🥹, kí hđ dài hạn lun qua"
Cái bầu đâu cần độn hả mấy đứa 🤨
huhu khóc rồi😭😭
Cái xẹo từ 2 ngày 1 đêm vẫn con thưn a
Đang ăn mà xem nghẹn ngào ko nuốt nổi luôn. Có lẽ tết là dịp mình khóc nhiều nhất trong năm. Thèm bữa cơm gia đình nên xem video tết nào cũng khóc.
Thương ❤
Clip rất hay và ý nghĩa!
Cha mình mới mất hôm 16/12 ! Xem và cay mắt 😭
0:01 ai đẹp vvvv=))
nhìn vết xẹo mà thấy thương ổng gì đâu :3
Chúc huỳnh lập dồi dào sức khoẻ an khang thịnh vượng vạn sự như ý tiền vô như nước làm ăn phát tài đây là lời chúc nho nhỏ dành cho bạn nha ❤❤🎉🎉
"Chạm vào tim tôi câu nói của ba. Về nhà đi con, về nhà để được vỗ về"
Về để được Mẹ vỗ về!❤
hội chứng sợ Ngọc Minh 😭
"😢 cảm động quá ạ, ko biết sau này mik đi làm còn đc về nhà như bâyh ko"
"Bố mất cũng mấy năm rồi, tuy không phải đi làm xa, nhưng mà mấy dịp này nghĩ lại thương mẹ :( Nghe câu này của người bố : ""Tết còn mình mẹ, hãy về nghe con"" tự nhiên lại chảy nước mắt"
"Thấy video tết của Huỳnh lập là vào xem ngay, xem với tâm lý được cười nhưng không hiểu sao hình ảnh cha mẹ dần già làm mình suy nghĩ thật nhiều. Cho tới câu nói ""Tết này chỉ còn mình mẹ con ở nhà"" mình khóc luôn í. Dù cho còn đủ người thân nhưng nghĩ tới cảnh đó mình vẫn không kiềm lòng được, khiến mình trân trọng tết với gia đình hơn."
hk có cậu út con cúc p4 à ah
cái khúc từng bước ...... tôi nổi da gà ....
Nhớ quê😂😂😂😂🎉🎉
Mới sáng bới tô cơm ra ăn coi cơm chan nước mắt lun 😢
xúc động quá Lập ơi !!!
Năm nay cs cậu út cậu con cúc 4 k ạ😭😭
Hay quá a ơi
năm nay năm t2 ba mình mất rồi
"ko biết từ lúc nào mà cứ hễ tới gần Tết là mong những sản phẩm của anh Lập, nó như kiểu đánh dấu cho một năm vừa qua ấy <3"
"Đúng là ""lai"" boy"
"Huỳnh Lập luôn là diễn viên thực lực, giàu sáng tạo, sản phẩm cực chất lượng!"
Rất là vỗ về
Vừa ăn vừa khóc anh ạ ❤️
Thấy Huỳnh Lập - chị Ca Nô là thấy Tết
Có 8p mà khóc sướt mướt 😢
mới sáng mở ra coi cái khóc ngon lành :))
tết này em có công việc nhưng em mất ba rồi!
❤❤❤
"Riết Em bị sợ phim với Clip ngắn của A Lập á.
Lúc nào coi cũng bị xót xa, bị rơi nước mắt..."
"Từ phút thứ 6:00 em xem mà khóc nghẹn, chẳng biết nói sao. Một video ý nghĩa trong những ngày Tết đến Xuân về. Tết vỗ về,vỗ để mà về.❤"
"clip nào của Lập cũng đầu tư , sáng tạo & cảm động . Tuyệt vời quá.
Vẫn ngóng ""Cậu Út cậu con Cúc"" nha Lập."
cảm động quá anh ơi❤
"Tết đến là hóng clip anh Huỳnh lập.vui,hay,ý nghĩa"
tết này 1 mình mẹ em ở nhà thiệt :<<
cứ đợi chú ra phim tết
ok
Giọng miền nam đáng yêu ha=))))
😂
Em khóc anh Lập ơi. Clip hay và ý nghĩa lắm
co 8 phut ma khoc het nuoc mat :((
Hay quá
"Khúc đầu xem cừi hà hà mà khúc cuối khóc qá khóc, ý nghĩa quá ❤"
tết đến về ta ôm nhớ thương
Hóng cậu út cậu con cúc phầm. 4❤
Lifebouy phá hỏng kịch bản của Huỳnh Lập. Tham lam
Khóc luôn
Hay thật. Mỗi con ng chúng ta đèo có 1 gia đình một nơi hạnh phúc k cần tìm đâu xa. Nó chính bên cạnh chúng ta đó gia đình.
"Cứ như báo hiệu của năm mới sắp đến, Lifebuoy luôn đầu tư với những MV cực xịn về ngày tết làm bản thân mình năm nào cũng ngóng chờ. Năm nay cũng không là ngoại lệ, thật sự rất nể phục Lifebuoy đã điện ảnh hóa được câu chuyện những người con xa nhà ngóng trông đến Tết được về nhà, được ""vỗ về"" bởi người thân yêu của mình..."
❤❤❤❤❤
Ah Huỳnh Lập oi lm phần 4 cậu út cậu con cúc đi ạ
"Sao a k ra 1 nén nhang nữa v :,))"
"Còn cha còn mẹ còn nhà để về 
Mất cha mất mẹ thì chỉ còn đường về thôi 
Ai cũng đi tìm hạnh phúc đừng tìm nữa ở cạnh gia đình là hạnh phúc ❤️"
chừng nào làm tiếp seri cậu Út cậu con Cúc đây anh ơi?
"hg bt năm nay lập có lm tiếp seri ""Cậu Út Cậu Con Cúc"" không ta"
thấy tiêu đề có chị Ca Nô với Huỳnh Lập tưởng đâu có 2 người mỏ hỗn khẩu chiến như mọi năm 😂
Tết rồi! Về nhà thôi 🥰
Tết ăm nào cũng trông Huỳnh Lập chịCano và Lifebouy
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
Ở gần nhà em cũng có đứa em tên Lai ă :)))
"Trời ơi! Giận HL ghê. Sáng tôi ăn sáng & mở YouTube vừa coi vừa ăn giải trí. Thấy clip HL click xem. Ổng làm tôi cười rồi khóc nghẹn ko ăn tiếp được luôn. Tôi nhớ nhà (fr US Jan,4/05)"
Vl tết tặng một rổ xà bông
Chời ơi coi khóc luôn á🥹🥹🥹
Xem mà khóc như đứa con nít vậy
*_Ai vỗ bà Nô mà cái bụng bả chìn ình dị_* 😂
anh Lập ơi tết này có cậu Út ko em cày từ tết 2024
chạnh lòng phút cuối
"Khi nhỏ mong Tết để nhận lì xì, lớn rồi chỉ mong Tết để về nhà"
Cha tôi mới mất hơn một năm; những năm rồi hay ăn Tết xa nhà! Năm nay thì…
"Trong 36 kế, chị thích nhất là kế toán! =]]"
a Lập có làm CUCCC4 ko ah :)))
lên lai cộng sáng = sunlight 🤩
"Ba em mất , ở nhà còn mỗi mẹ và em gái út, em lại đi làm xa , coi clip ngắn mà chạm tới trái tim khóc sướt mướt"
năm nay cuccc 4 là mợ Thơ có bầu chắc luôn
Bài hát cuối phim quá hay và cảm xúc nhân vật đã lan tỏa tình cảm đến mọi người ước gì biết tên bài hát nhỉ
❤😂
❤
Hay quá ah!❤❤❤
"Cứ tết tới lại ngóng sản phẩm của Anh.sản phẩm nào của Huỳnh Lập cũng hay.,ý nghĩa và luôn chỉnh chu."
"Ai xem ""tuổi trẻ giá bao nhiêu"" mới biết phim quay ở quán Passion của Kiên"
Cha mẹ mất hết thì về để ai vỗ về 😢
"tại tao hết đó, lỗi một mình tao"
khóc luôn
Ý nghĩa quá anh ơi
đỉnh nóc kịch trần ❤❤❤❤
"anh ơi,bao giờ ra cậu út cậu con cúc 4 vậy ạ"
Y nghia qua lap oj
Xem video của lập xem hay không chán kich bản hay
"Bao lâu r anh chị chưa về thăm nhà, tiền quan trọng bằng cha mẹ anh chị không.
Lúc tôi còn làm nhà hàng ở quận 5 chủ kêu trực đến mùng2 có người thế, nhưg 29 tôi đã xem nhưg clip về quê ăn tết tôi khóc như 1 đứa trẻ ngay hôm đó tôi bỏ về quê luôn kêu chủ kiếm ai thế trực thì kiếm chứ tôi ko có trực nữa."
cs p3 cậu úc ko v mn
"coi mà khóc luôn á , clip ngắn nhưng hay và ý nghĩa ,ngôn từ cx rất trend , quá đỉnh 🥰"
Cuối cùng anh cũng ra video rồi ❤❤❤
Hy vọng năm nay sẽ có Cậu Út Cậu Con Cúc 4 ❤
Cho e hỏi năm nay có nhà gia tiên thì có cậu út cậu con cúc nữa ko ạ?
Cậu út cậu con cúc ko biết có ko
Gần tới tết coi nhưng bộ phim ngắn tết của anh huynh lập quá là vui luôn năm nào anh huỳnh lập là nhiều bộ phim tết ngắn vậy em rất thích luôn
Hóng quá luôn anh huỳnh lập
Đoạn tết này chỉ có mình mẹ ở nhà thôi e khóc anh ơi 😢
Mỗi gia đình mỗi câu chuyện mang đến nhiều cảm xúc trong cuộc sống của mỗi người cảm ơn anh lập vì đã truyền tải những thông điệp tích cực trong những ngày cận Tết
Năm nay chưa đủ tiền về quê mà xem đc video này thấy đỡ Phần nào
AI THẤY Ý NGHĨA CHO 1LIKe👍
Tết là hóng phim của anh hok á🩷
Tết này coá cậu út cậu con cúc hem dọ
"Coi tới khúc :"" tết này chỉ còn mình mẹ con ở nhà"". Hôm qua là đám 100 ngày của cha e. 😢😢😢. E rất cảm động khúc này. E sẽ gửi truyện của cha e cho a đọc cảm ơn a vì clip rất ý nghĩa. ❤❤❤"
"cái đoạn ổng bước từng bước như bước qua thời gian, bước qua mỗi cái tết, rớt nước mắt,  ta nói nó nhân văn gì đâu. 😍 thông minh👍 6666🤙"
❤❤❤🥰🥰🥰🥰
năm nay k có cậu út hả anh Lập 😢
Timelapse 😂
Zey huỳnh lập ra video tết rồi 😊
Hay quá anh ơi ❤
"phim hay quá anh ơi. Chúc mọi người năm mới nhiều sức khoẻ, được ở bên gia đình là điều hạnh phúc nhất"
"Hay quá anh ơi, thích xem clip Huỳnh Lập nhìu lắm"
Nào mới có Cậu Út Cậu Cúc p4 v ạ😊em hóng quá
Mỗi lần Tết đến là anh Huỳnh Lập ra nhiều phim Tết lắm luôn😁🥰
Sp nào của Huỳnh Lập cũg chỉnh chu hết. Ủng hộ a nha
Quá nhiều bất ngờ=))
"Bố mẹ em còn cả, em thấy mình may mắn quá. Chỉ là năm nay em chẳng còn bà ngoại và ông ngoại em thì đã yếu đi nhiều"
